clu_41642 ENSG00000227232.5
clu_5035 ENSG00000135124.14
clu_5042 ENSG00000110931.18
clu_5044 ENSG00000110931.18
clu_5043 ENSG00000110931.18
clu_5037 ENSG00000110931.18
clu_5038 ENSG00000110931.18
clu_5041 ENSG00000110931.18
clu_5045 ENSG00000089053.12
clu_5047 ENSG00000170633.16
clu_5046 ENSG00000170633.16
clu_5060 ENSG00000089094.18
clu_5057 ENSG00000089094.18
clu_5053 ENSG00000089094.18
clu_5054 ENSG00000089094.18
clu_5051 ENSG00000089094.18
clu_5050 ENSG00000089094.18
clu_5063 ENSG00000276045.2
clu_5069 ENSG00000188735.12
clu_5070 ENSG00000188735.12
clu_5068 ENSG00000188735.12
clu_5067 ENSG00000188735.12
clu_5066 ENSG00000188735.12
clu_5074 ENSG00000139725.7
clu_5074 ENSG00000212694.8
clu_5079 ENSG00000139718.10
clu_5081 ENSG00000139718.10
clu_5085 ENSG00000158104.11
clu_5087 ENSG00000110801.13
clu_5088 ENSG00000110801.13
clu_5089 ENSG00000158023.9
clu_5090 ENSG00000158023.9
clu_5092 ENSG00000110987.8
clu_5094 ENSG00000110987.8
clu_5095 ENSG00000256546.1
clu_5100 ENSG00000175727.13
clu_5099 ENSG00000175727.13
clu_5098 ENSG00000175727.13
clu_5096 ENSG00000175727.13
clu_5101 ENSG00000158113.12
clu_5107 ENSG00000184047.16
clu_5106 ENSG00000184047.16
clu_5105 ENSG00000184047.16
clu_5112 ENSG00000130779.19
clu_5111 ENSG00000130779.19
clu_5110 ENSG00000130779.19
clu_5108 ENSG00000130779.19
clu_5116 ENSG00000033030.13
clu_5115 ENSG00000033030.13
clu_5114 ENSG00000033030.13
clu_5113 ENSG00000033030.13
clu_5122 ENSG00000111011.17
clu_5121 ENSG00000111011.17
clu_5118 ENSG00000111011.17
clu_5120 ENSG00000111011.17
clu_5119 ENSG00000111011.17
clu_5132 ENSG00000184445.11
clu_5131 ENSG00000184445.11
clu_5130 ENSG00000184445.11
clu_5124 ENSG00000184445.11
clu_5129 ENSG00000184445.11
clu_5123 ENSG00000184445.11
clu_5128 ENSG00000184445.11
clu_5126 ENSG00000184445.11
clu_5117 ENSG00000184445.11
clu_5136 ENSG00000139726.10
clu_5135 ENSG00000139726.10
clu_5133 ENSG00000139726.10
clu_5134 ENSG00000139726.10
clu_5143 ENSG00000130787.13
clu_5142 ENSG00000130787.13
clu_5140 ENSG00000130787.13
clu_5138 ENSG00000130787.13
clu_5144 ENSG00000139722.6
clu_5145 ENSG00000139722.6
clu_5151 ENSG00000111325.16
clu_5152 ENSG00000111325.16
clu_5148 ENSG00000150967.17
clu_5149 ENSG00000150967.17
clu_5147 ENSG00000150967.17
clu_5146 ENSG00000150967.17
clu_5165 ENSG00000090975.12
clu_5164 ENSG00000090975.12
clu_5163 ENSG00000090975.12
clu_5167 ENSG00000090975.12
clu_5162 ENSG00000090975.12
clu_5160 ENSG00000090975.12
clu_5161 ENSG00000090975.12
clu_5174 ENSG00000130921.7
clu_5173 ENSG00000051825.14
clu_5172 ENSG00000051825.14
clu_5171 ENSG00000051825.14
clu_5170 ENSG00000051825.14
clu_5169 ENSG00000051825.14
clu_5176 ENSG00000111328.6
clu_5180 ENSG00000139697.13
clu_5179 ENSG00000139697.13
clu_5177 ENSG00000139697.13
clu_5185 ENSG00000183955.12
clu_5184 ENSG00000183955.12
clu_5183 ENSG00000183955.12
clu_5186 ENSG00000150977.10
clu_5187 ENSG00000184209.14
clu_5191 ENSG00000188026.12
clu_5190 ENSG00000188026.12
clu_5189 ENSG00000188026.12
clu_5188 ENSG00000188026.12
clu_5197 ENSG00000111364.15
clu_5196 ENSG00000111364.15
clu_5195 ENSG00000111364.15
clu_5201 ENSG00000111361.12
clu_5207 ENSG00000111358.13
clu_5206 ENSG00000111358.13
clu_5205 ENSG00000111358.13
clu_5204 ENSG00000111358.13
clu_5203 ENSG00000111358.13
clu_5202 ENSG00000111358.13
clu_5213 ENSG00000168778.11
clu_5212 ENSG00000168778.11
clu_5211 ENSG00000168778.11
clu_5210 ENSG00000168778.11
clu_5209 ENSG00000168778.11
clu_5219 ENSG00000185344.13
clu_5218 ENSG00000185344.13
clu_5216 ENSG00000185344.13
clu_5215 ENSG00000185344.13
clu_5214 ENSG00000185344.13
clu_5213 ENSG00000185344.13
clu_5223 ENSG00000197653.15
clu_5222 ENSG00000119242.8
clu_5221 ENSG00000119242.8
clu_5225 ENSG00000179195.15
clu_5238 ENSG00000196498.13
clu_5239 ENSG00000196498.13
clu_5240 ENSG00000196498.13
clu_5242 ENSG00000196498.13
clu_5243 ENSG00000196498.13
clu_5247 ENSG00000196498.13
clu_5244 ENSG00000196498.13
clu_5245 ENSG00000196498.13
clu_5246 ENSG00000196498.13
clu_5237 ENSG00000196498.13
clu_5231 ENSG00000196498.13
clu_5236 ENSG00000196498.13
clu_5228 ENSG00000196498.13
clu_5229 ENSG00000196498.13
clu_5230 ENSG00000196498.13
clu_5232 ENSG00000196498.13
clu_5233 ENSG00000196498.13
clu_5235 ENSG00000196498.13
clu_5234 ENSG00000196498.13
clu_5248 ENSG00000073060.15
clu_5249 ENSG00000073060.15
clu_5262 ENSG00000150990.7
clu_5263 ENSG00000150990.7
clu_5261 ENSG00000150990.7
clu_5259 ENSG00000150990.7
clu_5258 ENSG00000150990.7
clu_5260 ENSG00000150990.7
clu_5264 ENSG00000184992.10
clu_5268 ENSG00000081760.16
clu_5266 ENSG00000081760.16
clu_5267 ENSG00000081760.16
clu_5265 ENSG00000081760.16
clu_5289 ENSG00000139370.11
clu_5288 ENSG00000139370.11
clu_5287 ENSG00000139370.11
clu_5292 ENSG00000111450.13
clu_5293 ENSG00000111450.13
clu_5294 ENSG00000111450.13
clu_5291 ENSG00000111450.13
clu_5296 ENSG00000132341.11
clu_5301 ENSG00000111452.12
clu_5303 ENSG00000111452.12
clu_5302 ENSG00000111452.12
clu_5300 ENSG00000111452.12
clu_5299 ENSG00000111452.12
clu_5298 ENSG00000111452.12
clu_5297 ENSG00000111452.12
clu_5308 ENSG00000061936.9
clu_5310 ENSG00000061936.9
clu_5309 ENSG00000061936.9
clu_5307 ENSG00000061936.9
clu_5306 ENSG00000061936.9
clu_5305 ENSG00000061936.9
clu_5304 ENSG00000061936.9
clu_5314 ENSG00000198598.6
clu_5316 ENSG00000198598.6
clu_5313 ENSG00000198598.6
clu_5315 ENSG00000198598.6
clu_5318 ENSG00000177169.9
clu_5320 ENSG00000177169.9
clu_5321 ENSG00000177169.9
clu_5327 ENSG00000177192.13
clu_5326 ENSG00000177192.13
clu_5336 ENSG00000183495.13
clu_5337 ENSG00000183495.13
clu_5338 ENSG00000183495.13
clu_5339 ENSG00000183495.13
clu_5340 ENSG00000183495.13
clu_5341 ENSG00000183495.13
clu_5342 ENSG00000183495.13
clu_5334 ENSG00000183495.13
clu_5333 ENSG00000183495.13
clu_5329 ENSG00000183495.13
clu_5330 ENSG00000183495.13
clu_5331 ENSG00000183495.13
clu_5332 ENSG00000183495.13
clu_5345 ENSG00000185684.12
clu_5348 ENSG00000185684.12
clu_5347 ENSG00000185684.12
clu_5343 ENSG00000185684.12
clu_5357 ENSG00000185163.9
clu_5356 ENSG00000185163.9
clu_5355 ENSG00000185163.9
clu_5354 ENSG00000185163.9
clu_5353 ENSG00000185163.9
clu_5352 ENSG00000185163.9
clu_5349 ENSG00000184967.6
clu_5350 ENSG00000184967.6
clu_5366 ENSG00000112787.12
clu_5365 ENSG00000112787.12
clu_5363 ENSG00000112787.12
clu_5362 ENSG00000112787.12
clu_5360 ENSG00000112787.12
clu_5361 ENSG00000112787.12
clu_5377 ENSG00000177084.16
clu_5385 ENSG00000177084.16
clu_5382 ENSG00000177084.16
clu_5381 ENSG00000177084.16
clu_5380 ENSG00000177084.16
clu_5379 ENSG00000177084.16
clu_5378 ENSG00000177084.16
clu_5375 ENSG00000177084.16
clu_5371 ENSG00000177084.16
clu_5373 ENSG00000177084.16
clu_5372 ENSG00000177084.16
clu_5370 ENSG00000177084.16
clu_5369 ENSG00000177084.16
clu_5368 ENSG00000177084.16
clu_5367 ENSG00000177084.16
clu_5374 ENSG00000177084.16
clu_5387 ENSG00000176894.9
clu_5386 ENSG00000176894.9
clu_5389 ENSG00000247077.6
clu_5387 ENSG00000247077.6
clu_5390 ENSG00000247077.6
clu_5394 ENSG00000176915.14
clu_5399 ENSG00000176915.14
clu_5398 ENSG00000176915.14
clu_5397 ENSG00000176915.14
clu_5392 ENSG00000176915.14
clu_5393 ENSG00000176915.14
clu_5414 ENSG00000090615.14
clu_5415 ENSG00000090615.14
clu_5413 ENSG00000090615.14
clu_5411 ENSG00000090615.14
clu_5402 ENSG00000090615.14
clu_5403 ENSG00000090615.14
clu_5404 ENSG00000090615.14
clu_5412 ENSG00000090615.14
clu_5406 ENSG00000090615.14
clu_5407 ENSG00000090615.14
clu_5408 ENSG00000090615.14
clu_5410 ENSG00000090615.14
clu_5405 ENSG00000090615.14
clu_5420 ENSG00000072609.17
clu_5421 ENSG00000072609.17
clu_5422 ENSG00000072609.17
clu_5423 ENSG00000072609.17
clu_5424 ENSG00000072609.17
clu_5419 ENSG00000072609.17
clu_5415 ENSG00000072609.17
clu_5417 ENSG00000072609.17
clu_5418 ENSG00000072609.17
clu_5427 ENSG00000196458.10
clu_5425 ENSG00000196458.10
clu_5426 ENSG00000196458.10
clu_5429 ENSG00000198393.7
clu_5431 ENSG00000198040.10
clu_5432 ENSG00000198040.10
clu_5435 ENSG00000196387.9
clu_5434 ENSG00000196387.9
clu_5433 ENSG00000196387.9
clu_5438 ENSG00000256223.5
clu_5440 ENSG00000256223.5
clu_5442 ENSG00000090612.20
clu_5441 ENSG00000090612.20
clu_1671 ENSG00000196199.13
clu_1672 ENSG00000196199.13
clu_1676 ENSG00000196199.13
clu_1677 ENSG00000196199.13
clu_1678 ENSG00000196199.13
clu_1679 ENSG00000196199.13
clu_1683 ENSG00000121390.18
clu_1681 ENSG00000121390.18
clu_1682 ENSG00000121390.18
clu_1674 ENSG00000121390.18
clu_1685 ENSG00000132950.18
clu_1686 ENSG00000132950.18
clu_1689 ENSG00000121741.16
clu_1692 ENSG00000121741.16
clu_1691 ENSG00000121741.16
clu_1690 ENSG00000121741.16
clu_1688 ENSG00000121741.16
clu_1693 ENSG00000121741.16
clu_1687 ENSG00000121741.16
clu_1698 ENSG00000165475.13
clu_1697 ENSG00000165475.13
clu_1696 ENSG00000165475.13
clu_1705 ENSG00000032742.17
clu_1704 ENSG00000032742.17
clu_1703 ENSG00000032742.17
clu_1702 ENSG00000032742.17
clu_1700 ENSG00000032742.17
clu_1701 ENSG00000032742.17
clu_1699 ENSG00000032742.17
clu_1706 ENSG00000150456.10
clu_1707 ENSG00000150456.10
clu_1710 ENSG00000132953.16
clu_1711 ENSG00000132953.16
clu_1709 ENSG00000132953.16
clu_1712 ENSG00000132953.16
clu_1708 ENSG00000132953.16
clu_1715 ENSG00000150457.8
clu_1714 ENSG00000150457.8
clu_1719 ENSG00000165480.15
clu_1720 ENSG00000173141.4
clu_1725 ENSG00000233325.3
clu_1728 ENSG00000180776.15
clu_1727 ENSG00000180776.15
clu_1726 ENSG00000180776.15
clu_1732 ENSG00000165487.13
clu_1737 ENSG00000151835.14
clu_1738 ENSG00000151835.14
clu_1736 ENSG00000151835.14
clu_1735 ENSG00000151835.14
clu_1741 ENSG00000127863.15
clu_1742 ENSG00000127863.15
clu_1743 ENSG00000127863.15
clu_1749 ENSG00000027001.9
clu_1748 ENSG00000027001.9
clu_1747 ENSG00000027001.9
clu_1745 ENSG00000027001.9
clu_1746 ENSG00000027001.9
clu_1744 ENSG00000027001.9
clu_1750 ENSG00000205861.11
clu_1756 ENSG00000182957.15
clu_1757 ENSG00000182957.15
clu_1759 ENSG00000182957.15
clu_1754 ENSG00000182957.15
clu_1754 ENSG00000228741.2
clu_1765 ENSG00000205822.10
clu_1764 ENSG00000102699.5
clu_1763 ENSG00000102699.5
clu_1762 ENSG00000102699.5
clu_1760 ENSG00000102699.5
clu_1769 ENSG00000151849.14
clu_1771 ENSG00000151849.14
clu_1770 ENSG00000151849.14
clu_1768 ENSG00000151849.14
clu_1767 ENSG00000151849.14
clu_1766 ENSG00000151849.14
clu_1773 ENSG00000253771.5
clu_1778 ENSG00000139505.11
clu_1777 ENSG00000139505.11
clu_1776 ENSG00000139505.11
clu_1779 ENSG00000139496.15
clu_1780 ENSG00000139496.15
clu_1781 ENSG00000139496.15
clu_1782 ENSG00000139496.15
clu_1787 ENSG00000127870.16
clu_1786 ENSG00000127870.16
clu_1785 ENSG00000127870.16
clu_1784 ENSG00000127870.16
clu_1793 ENSG00000132964.11
clu_1791 ENSG00000132964.11
clu_1790 ENSG00000132964.11
clu_1792 ENSG00000132964.11
clu_1789 ENSG00000132964.11
clu_1788 ENSG00000132964.11
clu_1797 ENSG00000132970.12
clu_1796 ENSG00000132970.12
clu_1795 ENSG00000132970.12
clu_1799 ENSG00000152484.13
clu_1800 ENSG00000152484.13
clu_1798 ENSG00000152484.13
clu_1804 ENSG00000275294.4
clu_1809 ENSG00000122035.6
clu_1814 ENSG00000122034.14
clu_1813 ENSG00000122034.14
clu_1812 ENSG00000122034.14
clu_1811 ENSG00000122033.14
clu_1810 ENSG00000122033.14
clu_1815 ENSG00000139517.7
clu_1819 ENSG00000186184.16
clu_1818 ENSG00000186184.16
clu_1823 ENSG00000152520.13
clu_1825 ENSG00000152520.13
clu_1824 ENSG00000152520.13
clu_1822 ENSG00000152520.13
clu_1821 ENSG00000152520.13
clu_1820 ENSG00000152520.13
clu_1829 ENSG00000102755.11
clu_1830 ENSG00000102755.11
clu_1832 ENSG00000139508.14
clu_1833 ENSG00000139508.14
clu_1840 ENSG00000139514.12
clu_1839 ENSG00000139514.12
clu_1838 ENSG00000139514.12
clu_1837 ENSG00000139514.12
clu_1845 ENSG00000102781.13
clu_1844 ENSG00000102781.13
clu_1846 ENSG00000102781.13
clu_1842 ENSG00000102781.13
clu_1849 ENSG00000189403.14
clu_1848 ENSG00000189403.14
clu_1851 ENSG00000132952.11
clu_1850 ENSG00000132952.11
clu_1857 ENSG00000102802.9
clu_1858 ENSG00000102802.9
clu_1860 ENSG00000120694.19
clu_1861 ENSG00000120694.19
clu_1866 ENSG00000187676.7
clu_1864 ENSG00000187676.7
clu_1865 ENSG00000187676.7
clu_1882 ENSG00000139618.14
clu_1883 ENSG00000139618.14
clu_1875 ENSG00000139618.14
clu_1876 ENSG00000139618.14
clu_1885 ENSG00000139618.14
clu_1886 ENSG00000139618.14
clu_1888 ENSG00000139597.17
clu_1887 ENSG00000139597.17
clu_1894 ENSG00000244754.8
clu_1893 ENSG00000244754.8
clu_1892 ENSG00000244754.8
clu_1891 ENSG00000244754.8
clu_1900 ENSG00000083642.18
clu_1899 ENSG00000083642.18
clu_1897 ENSG00000083642.18
clu_1898 ENSG00000083642.18
clu_1896 ENSG00000083642.18
clu_1895 ENSG00000083642.18
clu_1907 ENSG00000133121.20
clu_1905 ENSG00000133121.20
clu_1906 ENSG00000133121.20
clu_1904 ENSG00000133121.20
clu_1902 ENSG00000133121.20
clu_1910 ENSG00000133119.12
clu_1911 ENSG00000133119.12
clu_1912 ENSG00000133119.12
clu_1922 ENSG00000133083.14
clu_1925 ENSG00000133083.14
clu_1929 ENSG00000242715.7
clu_1928 ENSG00000242715.7
clu_1933 ENSG00000133104.12
clu_1931 ENSG00000133104.12
clu_1932 ENSG00000133104.12
clu_1930 ENSG00000133104.12
clu_1938 ENSG00000120693.13
clu_1952 ENSG00000120699.12
clu_1951 ENSG00000120699.12
clu_1950 ENSG00000120699.12
clu_1949 ENSG00000120699.12
clu_1942 ENSG00000120697.8
clu_1941 ENSG00000120697.8
clu_1947 ENSG00000102710.19
clu_1946 ENSG00000102710.19
clu_1945 ENSG00000102710.19
clu_1944 ENSG00000102710.19
clu_1943 ENSG00000102710.19
clu_1961 ENSG00000133110.14
clu_1962 ENSG00000133110.14
clu_1958 ENSG00000133110.14
clu_1971 ENSG00000120686.11
clu_1972 ENSG00000120686.11
clu_1977 ENSG00000120685.19
clu_1976 ENSG00000120685.19
clu_1975 ENSG00000120685.19
clu_1974 ENSG00000120685.19
clu_1978 ENSG00000188811.13
clu_1979 ENSG00000188811.13
clu_1981 ENSG00000183722.7
clu_1980 ENSG00000183722.7
clu_1982 ENSG00000133103.16
clu_1983 ENSG00000133103.16
clu_1986 ENSG00000133103.16
clu_1987 ENSG00000133103.16
clu_1988 ENSG00000133103.16
clu_1990 ENSG00000150907.7
clu_1991 ENSG00000150907.7
clu_1992 ENSG00000102738.7
clu_1995 ENSG00000102743.14
clu_1997 ENSG00000102743.14
clu_1998 ENSG00000102743.14
clu_1994 ENSG00000120690.15
clu_2002 ENSG00000120688.8
clu_2001 ENSG00000120688.8
clu_2003 ENSG00000120688.8
clu_2000 ENSG00000120688.8
clu_1999 ENSG00000120688.8
clu_2004 ENSG00000278390.4
clu_2010 ENSG00000120662.15
clu_2009 ENSG00000120662.15
clu_2008 ENSG00000120662.15
clu_2007 ENSG00000120662.15
clu_2006 ENSG00000120662.15
clu_2017 ENSG00000172766.18
clu_2016 ENSG00000172766.18
clu_2015 ENSG00000172766.18
clu_2013 ENSG00000172766.18
clu_2019 ENSG00000102760.12
clu_2027 ENSG00000102763.17
clu_2033 ENSG00000102763.17
clu_2032 ENSG00000102763.17
clu_2029 ENSG00000102763.17
clu_2026 ENSG00000102763.17
clu_2025 ENSG00000102763.17
clu_2024 ENSG00000102763.17
clu_2023 ENSG00000102763.17
clu_2022 ENSG00000102763.17
clu_2021 ENSG00000102763.17
clu_2043 ENSG00000102780.16
clu_2041 ENSG00000102780.16
clu_2040 ENSG00000102780.16
clu_2037 ENSG00000102780.16
clu_2036 ENSG00000102780.16
clu_2035 ENSG00000102780.16
clu_2049 ENSG00000023516.8
clu_2048 ENSG00000023516.8
clu_2046 ENSG00000023516.8
clu_2045 ENSG00000023516.8
clu_2044 ENSG00000023516.8
clu_2054 ENSG00000133106.14
clu_2053 ENSG00000133106.14
clu_2052 ENSG00000133106.14
clu_2056 ENSG00000120675.5
clu_2055 ENSG00000120675.5
clu_2057 ENSG00000120658.13
clu_2060 ENSG00000120658.13
clu_2065 ENSG00000151773.12
clu_2064 ENSG00000151773.12
clu_2069 ENSG00000179630.10
clu_2067 ENSG00000179630.10
clu_2068 ENSG00000179630.10
clu_2066 ENSG00000179630.10
clu_2070 ENSG00000151778.10
clu_2071 ENSG00000102804.14
clu_2073 ENSG00000276527.1
clu_2076 ENSG00000083635.7
clu_2079 ENSG00000133114.17
clu_2080 ENSG00000133114.17
clu_2078 ENSG00000133114.17
clu_2077 ENSG00000133114.17
clu_2081 ENSG00000188342.11
clu_2082 ENSG00000188342.11
clu_2083 ENSG00000188342.11
clu_2084 ENSG00000188342.11
clu_2085 ENSG00000188342.11
clu_2087 ENSG00000133112.16
clu_2090 ENSG00000170919.15
clu_2089 ENSG00000170919.15
clu_2093 ENSG00000174032.16
clu_2092 ENSG00000174032.16
clu_2091 ENSG00000174032.16
clu_2098 ENSG00000136152.14
clu_2097 ENSG00000136152.14
clu_2096 ENSG00000136152.14
clu_2095 ENSG00000136152.14
clu_2094 ENSG00000136152.14
clu_2103 ENSG00000123200.16
clu_2102 ENSG00000123200.16
clu_2101 ENSG00000123200.16
clu_2100 ENSG00000123200.16
clu_2099 ENSG00000123200.16
clu_2108 ENSG00000102445.18
clu_2110 ENSG00000136141.14
clu_2111 ENSG00000136141.14
clu_2109 ENSG00000136141.14
clu_2112 ENSG00000139684.13
clu_2113 ENSG00000139684.13
clu_2114 ENSG00000139684.13
clu_2117 ENSG00000136143.14
clu_2116 ENSG00000136143.14
clu_2122 ENSG00000136159.3
clu_2121 ENSG00000136159.3
clu_2119 ENSG00000136146.14
clu_2120 ENSG00000136146.14
clu_2128 ENSG00000139687.13
clu_2126 ENSG00000139687.13
clu_2129 ENSG00000139687.13
clu_2133 ENSG00000136161.12
clu_2131 ENSG00000136161.12
clu_2132 ENSG00000136161.12
clu_2130 ENSG00000136161.12
clu_2139 ENSG00000102531.16
clu_2142 ENSG00000102531.16
clu_2135 ENSG00000102531.16
clu_2137 ENSG00000102531.16
clu_2138 ENSG00000102531.16
clu_2136 ENSG00000102531.16
clu_2143 ENSG00000102543.14
clu_2145 ENSG00000102543.14
clu_2150 ENSG00000102547.18
clu_2149 ENSG00000102547.18
clu_2148 ENSG00000102547.18
clu_2153 ENSG00000136169.16
clu_2154 ENSG00000136169.16
clu_2160 ENSG00000136169.16
clu_2159 ENSG00000136169.16
clu_2152 ENSG00000136169.16
clu_2151 ENSG00000136169.16
clu_2158 ENSG00000136147.17
clu_2157 ENSG00000136147.17
clu_2156 ENSG00000136147.17
clu_2155 ENSG00000136147.17
clu_2166 ENSG00000136144.11
clu_2165 ENSG00000136144.11
clu_2164 ENSG00000136144.11
clu_2163 ENSG00000136144.11
clu_2162 ENSG00000136144.11
clu_2161 ENSG00000136144.11
clu_2167 ENSG00000123179.13
clu_2168 ENSG00000102753.9
clu_2169 ENSG00000123178.14
clu_2170 ENSG00000123178.14
clu_2173 ENSG00000204977.9
clu_2172 ENSG00000204977.9
clu_2173 ENSG00000198553.8
clu_2177 ENSG00000176124.11
clu_2175 ENSG00000231607.10
clu_2176 ENSG00000231607.10
clu_2181 ENSG00000136104.19
clu_2180 ENSG00000136104.19
clu_2178 ENSG00000136104.19
clu_2179 ENSG00000136104.19
clu_2188 ENSG00000236778.7
clu_2186 ENSG00000102786.14
clu_2185 ENSG00000102786.14
clu_2184 ENSG00000102786.14
clu_2194 ENSG00000139668.8
clu_2193 ENSG00000139668.8
clu_2192 ENSG00000139668.8
clu_2191 ENSG00000139668.8
clu_2190 ENSG00000139668.8
clu_2199 ENSG00000102796.10
clu_2197 ENSG00000102796.10
clu_2196 ENSG00000102796.10
clu_2200 ENSG00000123191.14
clu_2201 ENSG00000123191.14
clu_2203 ENSG00000253710.2
clu_2206 ENSG00000136098.16
clu_2208 ENSG00000136098.16
clu_2207 ENSG00000136098.16
clu_2205 ENSG00000136098.16
clu_2211 ENSG00000243406.6
clu_2210 ENSG00000243406.6
clu_2209 ENSG00000243406.6
clu_2212 ENSG00000136114.15
clu_2214 ENSG00000136100.12
clu_2215 ENSG00000136100.12
clu_2213 ENSG00000136100.12
clu_2212 ENSG00000136100.12
clu_2218 ENSG00000136108.14
clu_2217 ENSG00000136108.14
clu_2216 ENSG00000136108.14
clu_2221 ENSG00000250299.5
clu_2220 ENSG00000250299.5
clu_2222 ENSG00000165416.14
clu_2223 ENSG00000165416.14
clu_2224 ENSG00000165416.14
clu_2229 ENSG00000139734.17
clu_2228 ENSG00000139734.17
clu_2226 ENSG00000139734.17
clu_2235 ENSG00000083544.13
clu_2237 ENSG00000083544.13
clu_2236 ENSG00000083544.13
clu_2234 ENSG00000083544.13
clu_2232 ENSG00000083544.13
clu_2233 ENSG00000083544.13
clu_2231 ENSG00000083544.13
clu_2230 ENSG00000083544.13
clu_2240 ENSG00000184226.14
clu_2243 ENSG00000204899.5
clu_2242 ENSG00000204899.5
clu_2244 ENSG00000136122.15
clu_2246 ENSG00000083520.14
clu_2247 ENSG00000083520.14
clu_2245 ENSG00000083520.14
clu_2253 ENSG00000083535.15
clu_2254 ENSG00000083535.15
clu_2252 ENSG00000083535.15
clu_2248 ENSG00000083535.15
clu_2249 ENSG00000083535.15
clu_2250 ENSG00000083535.15
clu_2251 ENSG00000083535.15
clu_2255 ENSG00000102554.13
clu_2258 ENSG00000118922.17
clu_2257 ENSG00000118922.17
clu_2260 ENSG00000136111.12
clu_2261 ENSG00000136111.12
clu_2264 ENSG00000188243.12
clu_2265 ENSG00000188243.12
clu_2263 ENSG00000188243.12
clu_2269 ENSG00000118939.17
clu_2268 ENSG00000118939.17
clu_2267 ENSG00000118939.17
clu_2272 ENSG00000136153.19
clu_2275 ENSG00000136153.19
clu_2274 ENSG00000136153.19
clu_2273 ENSG00000136153.19
clu_2271 ENSG00000136153.19
clu_2270 ENSG00000136153.19
clu_2266 ENSG00000261105.5
clu_2277 ENSG00000102805.14
clu_2280 ENSG00000102805.14
clu_2279 ENSG00000005812.10
clu_2278 ENSG00000005812.10
clu_2288 ENSG00000005810.17
clu_2292 ENSG00000005810.17
clu_2293 ENSG00000005810.17
clu_2294 ENSG00000005810.17
clu_2298 ENSG00000005810.17
clu_2295 ENSG00000005810.17
clu_2297 ENSG00000005810.17
clu_2285 ENSG00000005810.17
clu_2287 ENSG00000005810.17
clu_2286 ENSG00000005810.17
clu_2283 ENSG00000005810.17
clu_2296 ENSG00000005810.17
clu_2302 ENSG00000136160.14
clu_2304 ENSG00000152193.7
clu_2305 ENSG00000152193.7
clu_2308 ENSG00000139746.15
clu_2309 ENSG00000139746.15
clu_2311 ENSG00000139746.15
clu_2314 ENSG00000139746.15
clu_2312 ENSG00000139746.15
clu_2313 ENSG00000139746.15
clu_2307 ENSG00000139746.15
clu_2306 ENSG00000139746.15
clu_2315 ENSG00000227354.6
clu_2320 ENSG00000102471.13
clu_2318 ENSG00000102471.13
clu_2319 ENSG00000102471.13
clu_2321 ENSG00000136158.11
clu_2334 ENSG00000183098.10
clu_2335 ENSG00000183098.10
clu_2339 ENSG00000088451.10
clu_2340 ENSG00000088451.10
clu_2338 ENSG00000088451.10
clu_2337 ENSG00000088451.10
clu_2336 ENSG00000088451.10
clu_2341 ENSG00000152749.7
clu_2342 ENSG00000152749.7
clu_2349 ENSG00000125257.13
clu_2347 ENSG00000125257.13
clu_2346 ENSG00000125257.13
clu_2345 ENSG00000125257.13
clu_2344 ENSG00000125257.13
clu_2343 ENSG00000125257.13
clu_2356 ENSG00000134874.17
clu_2355 ENSG00000134874.17
clu_2354 ENSG00000134874.17
clu_2353 ENSG00000134874.17
clu_2352 ENSG00000134874.17
clu_2351 ENSG00000134874.17
clu_2358 ENSG00000102580.14
clu_2359 ENSG00000102580.14
clu_2373 ENSG00000102595.19
clu_2371 ENSG00000102595.19
clu_2374 ENSG00000102595.19
clu_2366 ENSG00000102595.19
clu_2368 ENSG00000102595.19
clu_2365 ENSG00000102595.19
clu_2360 ENSG00000102595.19
clu_2361 ENSG00000102595.19
clu_2362 ENSG00000102595.19
clu_2363 ENSG00000102595.19
clu_2364 ENSG00000102595.19
clu_2380 ENSG00000139793.18
clu_2381 ENSG00000139793.18
clu_2379 ENSG00000139793.18
clu_2378 ENSG00000139793.18
clu_2382 ENSG00000125249.6
clu_2386 ENSG00000065150.18
clu_2394 ENSG00000152767.16
clu_2392 ENSG00000152767.16
clu_2390 ENSG00000152767.16
clu_2391 ENSG00000152767.16
clu_2389 ENSG00000152767.16
clu_2388 ENSG00000152767.16
clu_2393 ENSG00000102572.14
clu_2402 ENSG00000088387.18
clu_2406 ENSG00000088387.18
clu_2404 ENSG00000088387.18
